"tick","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series"
"99","138.2506912466161","0.0","39.58725259354073","283.64502157464517","33.97917283514164","141.56649040504863"
"100","92.53783277337617","0.0","122.54546270365026","240.0682162080364","25.34977607247108","127.64177397010477"
"101","147.34127485629085","0.0","214.3016488879081","123.41902279987816","33.64727689890127","201.7036378847515"
"102","108.42614883415239","0.0","290.8681260099544","176.51806138897166","33.79006912089571","252.30452167934592"
"103","181.43046483554002","0.0","265.98174168280354","187.60381909115245","36.35066712602835","474.19593635303573"
"104","246.24099476406371","0.0","302.212123570676","125.19727836360708","47.22480453613086","480.6926465370391"
"105","378.29455719315234","0.0","240.7475541788093","139.3181987219044","20.094656472836473","460.63450278265225"
"106","322.47453210405746","0.0","194.51199181421526","211.33789006870992","16.383744978623408","422.73155408581"
"107","366.95712673649876","0.0","182.3881094971008","155.07670143230163","19.092142560579234","116.76171832814663"
"108","282.22756604710673","0.0","128.37756970203284","141.61017596746402","24.096408742377985","166.0221245419129"
"109","269.8760213923605","0.0","167.10009261646888","116.98016889476501","13.620663618792785","359.15090930772084"
"110","316.66465068781895","0.0","227.82927184307846","117.70071494754964","28.91320620525367","165.60545214224834"
"111","185.10035913710885","0.0","213.52459937824042","145.4413932183458","28.936891112968773","305.5616073814565"
"112","138.50984824859862","0.0","238.40638226410795","134.67600407009337","23.775950120627872","452.30260013179173"
"113","218.2551523902128","0.0","240.61467194016248","96.7823785863522","22.334830839210767","193.88878708638805"
"114","96.9629174255657","0.0","159.02131669635935","51.27270153986689","27.949335766336468","233.37445876199558"
"115","188.76244733058664","0.0","184.21087777492383","46.69412418583093","57.97855526750555","428.58321696355495"
"116","134.96595543165955","0.0","265.7955217117659","95.05447721038327","17.51483259108139","178.61588516619742"
"117","313.7192385632366","0.0","149.7623902884038","71.07772948372585","36.32475052571593","211.19186653587974"
"118","258.87322982701363","0.0","161.81922784013","33.38700420696719","110.64815995325309","252.80324198041902"
"119","217.78461298036726","0.0","153.38506189734966","37.07747575377492","259.5777337137424","196.6464858411863"
"120","222.129493612309","0.0","148.89228672259082","35.25766668313006","348.7761707767686","203.10195649446723"
"121","227.39454528902118","0.0","140.6749943242202","33.02562316909822","470.3201719379355","213.89954744402283"
"122","212.50163672954832","0.0","149.7325867844877","40.158340590226935","455.9011237603504","119.15457038661252"
"123","205.1029536281666","0.0","140.82179234692887","62.29521416555976","218.61821062381983","166.70582496801845"
"124","210.32326356356322","0.0","147.7030125076058","79.63401975600603","199.69896598757654","135.52869288103128"
"125","163.81383951749282","0.0","161.57220178482416","11.248093611635788","126.9593096124775","167.28200552427427"
"126","152.49437130285006","0.0","207.90365696885345","6.829344279374592","281.6670543375703","115.54850008602818"
"127","123.71787961593083","0.0","189.48248283186274","8.72125543241629","415.1471354293821","170.01210021823007"
"128","106.7932071713326","0.0","86.84894317206731","14.821150660531762","481.78017775359075","181.00242421829665"
"129","60.86119528153798","0.0","106.93727170882313","16.424949800127848","340.59605871425237","170.16130503825636"
"130","70.87793311091865","0.0","55.162179995293656","33.7155028871741","133.94749919332725","186.81326289743168"
"131","91.63826239985377","0.0","55.87619563403717","9.670695132667976","270.3061564676451","222.9066323460883"
"132","125.38634085485518","0.0","70.39065843922833","11.180553809226822","207.57522871629197","225.8029196861154"
"133","130.9794883413275","59.047393372725914","110.70827222132549","39.5051890049382","233.8083373467481","286.0528947111854"
"134","73.47833365314446","79.07236799151318","250.80925596304226","51.47060424313653","238.2932454874983","104.22646927598021"
"135","49.8221987902549","121.35863276685649","292.544489712686","131.01379991568294","214.01332598595891","179.67594548226555"
"136","43.387031647496165","169.93422615330311","208.1935814946498","117.64867598786061","223.01052260888514","307.95804759025845"
"137","73.74110514894807","211.89490807300876","213.03764457195714","113.03853696404401","179.99707227274376","363.67069515252274"
"138","17.17964148842058","235.43459652239514","140.8079528775552","103.46792578061365","190.5469557478622","411.94551722324604"
"139","21.267444627704865","233.07889904651725","159.39998471518592","80.82723981198198","278.8659266380008","430.03634299999544"
"140","16.779400640005733","198.52150162802283","238.2000271387787","103.79812432049208","117.01965035392101","373.0942683784539"
"141","25.19460675741729","151.1230586262141","148.01425361078824","88.56468595955339","94.48480484976777","246.00610853079172"
"142","37.19507292017055","258.2278633028144","149.1317667177111","131.31394731079664","84.67124129128142","238.48759398551456"
"143","26.630508509791284","176.6100023750014","126.01792354119652","95.68345438685125","173.99368715637786","292.02588425359374"
"144","34.78944032512099","275.4359234531705","124.18076150785541","68.91006993266488","88.39507527735297","386.0729642068043"
"145","23.077701291220418","164.70620812351882","115.34360789604482","112.32692829211834","102.4414453354259","436.1491081857747"
"146","35.10573405514068","135.2343569511685","267.9435413190902","102.23062346266224","133.5690756019839","193.0648988499943"
"147","24.59250132114426","177.84481589906247","137.29826673720095","118.81301650334186","133.48937966977405","139.27158528264022"
"148","21.77260395410267","86.05099898293118","128.90318689146866","87.06322168255589","133.6350490145887","198.59924429226228"
"149","27.422312041250404","120.76512240417681","133.2794956590508","82.20071532763363","180.89699959571607","209.91583630179804"
"150","36.952874632259025","104.45263471944045","120.68701763586476","68.6363721457928","107.9756607733686","256.53488437624037"
"151","30.640850305792473","119.67536822465355","56.86895477122144","86.4454630846792","168.95945114679674","221.13185187300436"
"152","23.48755656387882","81.18213712626863","164.6974804637465","67.4206389092636","122.73587867300368","228.04731706982352"
"153","12.68142682868359","117.19527940297998","96.14164753569649","69.72093332733567","96.54962029106895","203.55355714296576"
"154","27.850028888630792","181.3644738452523","120.40796750056947","71.30152050215975","76.21827836039317","231.28809934093363"
"155","26.79369057234462","175.11951658754882","61.62372922844893","54.203291967390214","67.50611016000198","196.8421058785816"
"156","21.306480494583727","124.81827670925264","82.4610760280116","29.26330670701577","94.81685239136276","202.47060971979687"
"157","38.19641108328918","68.32917696007193","119.89421727589867","37.70515104410502","109.03378032986922","195.6418298376538"
"158","142.89454277642065","69.3270001431135","131.50326472198452","88.2367019537555","123.10017224919244","165.01582976381414"
"159","180.23166104630877","108.49506301319138","151.32812696712438","36.66807360081427","151.99254156369346","147.44054187056258"
"160","105.81027548466582","163.9099863562983","161.04192641043952","42.15535283388007","107.21164876152511","102.37579581135329"
"161","86.66867133884665","192.3507464615055","178.24601565487094","25.549496983774937","140.6876488019391","115.25176060207187"
"162","78.04641762830565","129.1413340787883","151.4883785980552","37.9673297517868","261.82588082930795","136.96263966864194"
"163","182.44505752185853","214.95566006573114","153.27749222667944","49.28777989925153","244.74675198446172","151.11170750193867"
"164","72.01740699495028","107.92014675934655","89.83046079081826","40.949217760242256","196.595665486298","122.55609058649148"
"165","200.40259289941065","126.51802674285943","98.98954172986409","22.456203746093163","158.3799528172525","96.171770881491"
"166","102.1513200055072","199.7745630273311","121.37985995171678","26.03232591997347","195.92975338008995","98.96807286981061"
"167","87.15471146830735","116.92327964957882","108.71411523271478","26.127697082727426","252.57847890658303","140.29953722897406"
"168","161.71092105266445","163.7437902901104","103.00316867807338","14.065060515525815","181.7291634835589","175.3942928183521"
"169","86.5291976268867","123.70657930786511","89.49602807553978","16.161947480230015","186.24204245494698","113.24839502048403"
"170","114.65972910289669","226.81965821650363","78.66312890157788","21.75657483831574","167.86433290188023","118.151391091486"
"171","96.12748819457568","145.67357380737252","57.56994630803507","29.364810286605877","138.82528692361174","103.23768811902058"
"172","76.42845391890252","115.70232626126871","59.97252897227318","8.791572202143904","176.7518032992565","162.25752896122273"
"173","72.79870915816353","124.13083523862738","55.750144271826514","8.275019889234635","166.3688647764105","159.37260193819603"
"174","67.48505629353826","115.26713888412459","50.052802912830586","2.8993738282903254","167.84190557121818","134.74068610491108"
"175","60.18010877197537","154.04563513095405","70.9676715838959","13.509632198489136","173.0022872916155","178.94984983779068"
"176","51.08349570598405","147.39477497389927","56.24416692997327","7.445939090899142","102.87025013277206","113.27724020333633"
"177","48.23205078524752","122.67914533130777","33.73328068381741","7.417237482096209","137.476886654132","313.9808856253644"
"178","55.13032381488584","106.0768574241242","90.50062431323761","6.537923919154528","130.35115367938675","156.71756514575088"
"179","45.41573327721163","78.0288856570444","35.197294743001","5.52288722822458","105.5423994952761","118.89163660240385"
"180","43.44934660910568","116.67015792451762","45.28891051842305","13.959361755250086","82.39471741907275","136.64741367684832"
"181","28.698530572858136","120.90105098990449","98.15816981877376","5.452584125332804","66.532242300415","373.6835617191182"
"182","63.62129759110946","179.33552789026652","46.55890785719011","4.472680460816351","101.50891361847364","137.6382677845812"
"183","45.93724562291785","165.78332618579236","36.487440441683134","7.10362934643546","99.44252776884115","175.44697602596975"
"184","71.8854079561313","154.35004406298185","35.34325336109969","3.0708409841510456","83.45562295632965","233.54092664453384"
"185","35.96479875426846","202.75673705475015","53.506857470458485","1.0532253705613082","78.59539907663914","256.7708524744398"
"186","82.79521312579504","191.1363692159116","33.94175398016715","2.6471308271851313","80.59273628437101","227.92443764687212"
"187","53.91997648105227","128.78181711340545","24.657127381420075","8.99031340949317","104.18223320049802","270.3374841626204"
"188","109.78679634890659","230.56980465896808","48.58687446449347","101.91994336115135","100.53416567174425","264.7016842344797"
"189","58.93609204761044","283.41643413615884","27.907657978212207","291.73247959807173","109.14904826007137","312.6751478208327"
"190","113.51195470912617","328.24474484837714","27.75188480325185","418.1258581181216","92.92044072634869","297.5117528041014"
"191","157.31920918111805","55.476372901207796","37.1106873645522","550.6409804828625","87.77399153922833","198.52683034100235"
"192","295.4664535678854","108.64050928634865","30.465343684119652","288.0847033627198","91.66271997664747","145.0168862127253"
"193","307.97929046048364","116.65011714297984","22.86613336040783","238.3858459098114","283.4439826480227","151.8206174704577"
"194","325.6291044597328","227.21026411334418","21.302666419130418","393.24813203188194","322.30874641767195","214.7522352055442"
"195","333.1056334975931","364.6995217613423","30.580615297917703","330.4701364120672","144.69432273777738","170.3888543533515"
"196","273.98644215051365","364.70151310806204","16.936547631147153","317.4331417524733","133.51205086259233","136.39473683302353"
"197","289.2395965426598","321.1050028848565","17.985402795848742","179.3490611332154","203.33564743005067","112.22874810578297"
"198","307.1690664019961","309.09290395848643","17.18004011238718","171.75552445100405","273.0343134244696","163.7931619698683"
"199","202.80463038229615","228.38981658828808","17.040237214536006","222.03938448941327","139.43963101267013","164.15866869543444"
"200","131.4919517763639","183.48920694815587","30.78239125555264","257.57254763633205","129.1823497685036","202.29429259968808"
"201","108.52253012674673","159.04795651378961","21.379683066201288","220.7481052090621","170.39131088657354","88.71304222176438"
"202","130.23013635061082","174.11682660756895","27.590816512541785","192.23712998909156","123.49987634971966","97.70965274645708"
"203","117.68396197951151","143.13463290073827","30.628634029829357","298.6694084949065","152.21913204578166","130.67195293043108"
"204","117.52671999910619","112.63370339668836","58.62562620694775","150.93576868824655","184.31928044089554","136.63374938662045"
"205","132.00374373414556","111.30307123657089","25.294345134958654","129.42683017031405","211.7388849888121","100.60158805430918"
"206","131.72653439317426","236.76362327779452","23.53726162220323","110.89634135507085","204.68527979819","114.10823004859103"
"207","145.57298255502423","225.4651308706181","21.63156800063817","271.2425591085525","208.64866527160348","198.93119264490534"
"208","197.80772604605664","168.0801160751733","13.874973940568367","155.34961550569227","247.99288157183778","186.1752542289037"
"209","240.5131521655792","166.09347840635215","23.020920334182613","105.7700385984431","179.53520837088672","280.9503156833296"
"210","125.74099000551188","222.2957913378704","33.460881338904244","75.09629009070463","174.40178675476406","200.97947270866283"
"211","106.49740994715445","196.02743286045904","25.009895271139996","56.335534858235505","205.48186193226408","151.59780048973863"
"212","108.26123673481732","307.8535334439685","13.57188074838621","84.86997160375739","97.73597330092464","244.63882818753697"
"213","104.09776600010957","251.2926664708279","25.673080871939206","139.61408486200048","102.31809389312458","158.51374545105676"
"214","149.61593035089064","275.673521814559","34.98303131686021","138.9417143585115","99.33496315699445","221.4035700441502"
"215","124.47242999798308","285.8476749382411","25.310645221812166","120.18648598065388","115.13801918584527","226.85996612322052"
"216","157.25227469216392","220.5581101513387","21.398913740056237","121.22233337898953","99.82612933636506","104.82730463438821"
"217","127.98100105516849","212.00625471799762","34.7084256693088","103.77728258831698","89.96074157400164","138.4903855671753"
"218","113.2939038264491","203.15385146248602","36.326642226498706","100.08163774397167","110.42300117276328","95.40927575070879"
"219","114.27571708214998","178.4806735202191","33.96163994307932","106.29673083761155","81.66297505446025","131.33845336127038"
"220","147.64454137315744","242.6677595438814","25.885511275267834","165.87734721425278","68.65594837142713","111.75170342891533"
"221","113.00501807255418","157.4113294234852","23.24045334442135","62.724885661169914","58.3739891254831","133.4947872163858"
"222","111.10610104426583","244.65781253024772","19.892099030799343","100.15759684853724","56.89106054283113","101.25637193039839"
"223","91.53808576192776","202.3438114767879","26.60498838528278","58.55932671367195","83.43839278972659","121.56077060512952"
"224","136.28952465116342","155.80571218885146","29.46905583359609","208.3021786495571","56.91188525899269","75.39112018434594"
"225","165.53877939862411","76.11859717127919","32.79465718094848","328.49749725706033","87.26963283263473","62.92037909962639"
"226","90.06524109297492","64.44738997582972","23.072641007231756","352.3823113218183","43.26173687724406","73.00282994528605"
"227","122.16290856221248","92.7889871919784","56.51412582339888","375.4337895391851","42.27239514065502","86.57538944533933"
"228","148.78938592415236","143.20947230460538","281.5202652480301","264.51374961112674","111.4583510560256","66.9732811973783"
"229","117.86033205131132","88.30723418262876","325.20380133202355","111.60070866981577","36.799150831753344","70.50036041520634"
"230","126.6886374942213","81.36801391442896","325.60531255011716","118.1615961281084","109.24616349576144","54.66078871596288"
"231","114.28280362360198","144.9000909245854","265.84813759256974","102.32430800980612","53.35079136767952","49.482058893543524"
"232","115.48160544379363","62.99991880239312","183.56171123243473","116.97185616390706","76.59065815576514","57.64440845744971"
"233","121.2183174047784","107.67307726197302","198.15295925318057","220.76042579649226","62.79007965275743","58.410037535146664"
"234","99.6214081227119","124.30870381265309","355.428166947332","360.7262628507778","76.36541214190592","119.87481115792235"
"235","12.453375400389783","109.37978582226282","171.12077064580097","226.92492689638343","99.95038299323281","84.75317550978266"
"236","24.14462487551302","91.88052043231315","272.42258889822267","417.0033735348993","164.03089580064395","86.76347376971428"
"237","378.28888081675683","92.30576308493623","118.36627308768676","166.97660198091828","149.29114753441016","77.47642326673778"
"238","294.8858575022164","126.55291553464708","127.1071629945629","75.52201090697248","244.7160574218586","122.7708307323912"
"239","284.18236012463586","86.92596239737873","287.03884741157054","117.29803759151093","234.32510571759005","102.27179104927491"
"240","239.81251942512307","157.07467936375446","178.484924295264","108.51014105650887","287.59510447555596","79.61933925092717"
"241","199.88507124453278","78.87608322154831","139.30038773040363","139.6264898304488","254.24778063827625","80.63685420550492"
"242","244.988392845907","50.34269125283385","140.30514053439012","116.36328881049003","160.06323154333873","80.84486128701026"
"243","242.65327528240564","205.75126296921084","169.84162963980833","290.9817590096641","182.2435361161463","78.77675438208384"
"244","199.4248609900213","9.017697588672476","110.1644406034997","195.60913439955146","167.34012432627736","69.84946476567237"
"245","236.2555525806429","26.483243042349343","135.5297824675736","134.65332805273087","217.3371712568267","72.78160644513906"
"246","190.0620839376128","5.617496612704516","213.95577857400207","130.45228838987558","160.68932198345323","77.32810455433706"
"247","198.8808738153722","28.486858026678323","150.05453646208392","187.29864626671662","148.71508217982327","70.50088439623434"
"248","353.75214737632126","79.25948884473617","131.58888794348096","101.34345911145199","241.35667989703458","84.25953563488257"
"249","258.5938595160967","62.92517650505938","125.8752083163744","152.426659733421","331.27373871043045","79.82800309788458"
"250","224.3824138502526","111.42052323958595","167.92839885635885","128.50779030324674","141.31548969391682","159.07471701810795"
"251","185.13606665583632","91.45359490337219","202.2468462332415","140.45563455358317","183.91637968259062","103.11979822468119"
"252","138.65372749421843","94.1519793286495","123.58135600251589","112.59379303448499","114.1406385567492","71.53314376169575"
"253","196.56772218585934","86.56531116222732","119.5970528050849","120.91053632827939","127.98078905619026","63.192134291847644"
"254","141.75469032081114","84.20750198152855","154.67641254535062","110.95864435238879","137.5772679976734","84.39521375158155"
"255","160.765163913706","72.6718844670255","100.46330907902397","203.57366757630723","149.67168782853216","179.75596275685962"
"256","157.911750950442","62.030597908765245","154.0935422242831","145.8841754305783","143.65138129328042","631.2829727167948"
"257","129.86678497945238","60.61949177575634","89.41302385938658","9.210598044379239","186.5785720358839","722.885811161089"
"258","178.81923192754869","68.48280105246434","68.65252316391201","124.54470281023842","105.2104397029221","539.2266879194784"
"259","148.74475930762537","61.82372036267046","62.1415075529148","180.0001073195165","101.96826410134676","357.577628827085"
"260","79.44611541848943","56.91007751084116","63.14642764718668","204.67368814411932","121.16149116711988","221.17419323833383"
"261","128.94469016661398","57.68898419612862","73.28700488268021","207.50368478492513","76.09783050875996","419.5954144522898"
"262","139.8983341414614","227.55618437651384","94.05418567804816","231.1900752902619","196.0608458187645","366.1758673153288"
"263","136.78127801671798","262.9566835620859","74.6394424266776","305.1955397098342","59.480913683387435","352.5856432019783"
"264","166.41916214045668","533.7356239772902","63.50901997279576","319.5431044976585","90.5244160080262","473.9358744379499"
"265","98.18512619559446","397.0952702471157","169.82576402635164","274.09242837981776","56.627412961728616","272.4413732631124"
"266","92.19569642171493","94.32577795853435","95.49921937387987","219.44896612799164","56.59905513404411","387.8400634508435"
"267","76.05065410431713","91.14106365747728","39.10018709503581","229.6976203177275","96.5931184321938","224.49954441582048"
"268","87.42429870062483","250.2959797843416","36.94242384279452","293.6426558284566","75.679134492802","250.313378206377"
"269","108.79983029168105","342.0471545089017","25.778757883398733","238.10383257204555","123.4313146368431","268.65513302340014"
"270","92.73143694366493","399.5840283735001","10.795406232286297","213.414039360014","129.58116874395304","315.6061719745507"
"271","94.30976842097675","249.03055989444852","15.683974095228356","208.22650628182683","135.06001563350725","228.6915223540039"
"272","121.75883242030389","143.18480843973958","15.981629681569444","158.9608107457542","268.3604657689512","134.42402716723532"
"273","114.40505537540942","237.1488762777942","15.520155339254325","229.2202929375913","265.9521453589847","239.01149849047044"
"274","135.74556366155932","195.62128002835885","17.265191924103256","217.491600155359","309.1515312927719","113.23131621770771"
"275","187.29560413013667","172.46564377922775","18.80902025376987","236.52755696878944","225.75489460369556","95.48889074484462"
"276","146.37003122658246","171.5279313122653","21.969458379986403","224.97008489961067","246.40801129266504","100.78577509706975"
"277","126.74502008681857","197.46359662091092","26.186266143768027","186.6687826780581","220.51135139867583","191.81840659778257"
"278","76.53105693926123","216.5033128108592","24.545909834578385","220.00421190594565","276.2799463342509","163.2559838736393"
"279","115.49787356714663","162.2638859328187","21.713095910570658","153.0772991618261","249.2507901299103","398.07135244453934"
"280","94.5584776140264","130.22219692941778","28.861849088268592","190.548637930288","210.93470600201033","196.05500968901958"
"281","129.31780670700076","69.70129055368749","15.397146813330888","162.5532672819538","191.85837515362803","296.18906155628815"
"282","155.10052922519043","171.92292868776545","24.40374393524468","150.91466920784165","230.93899769248182","182.54779913572813"
"283","161.90125794646184","140.84443333392824","29.975236004330046","129.75799400257011","119.61599137071777","186.18098634242207"
"284","231.48170898351958","112.42247792065072","19.253321272512466","109.69386533198056","144.79195898654206","134.7863131304875"
"285","252.73717064158467","193.35151457165878","18.410065171720174","113.69716187555932","152.18494354880255","141.40585014557936"
"286","298.0301484710712","467.0396886333657","14.202442897195136","124.33206166195978","114.4895238529747","159.7475592123125"
"287","292.6063019347715","349.1724308518062","18.045835990367678","115.6648701930593","160.84733097328512","97.98529970149697"
"288","213.88915041692053","320.825548187818","21.324098024429833","85.97156155053506","133.74536580257788","163.48046649888238"
