"tick","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series"
"91","5.774958651656684","-0.37438024030420913","3.9590812975918563","-2.96944343109878","-0.5051116037421246","10.64280005810475"
"92","6.192616993349422","-0.37438024030420913","4.0629837779285625","-2.6875579195915624","-0.32404350397112724","10.963306942027375"
"93","4.79945349790767","-0.37438024030420913","3.891038854790599","-2.721705934853219","-0.2303141286415173","11.251728486907485"
"94","6.252277793106014","-0.37438024030420913","3.7611032016593726","-3.3866166657899828","-0.16916387871358957","10.651732708211226"
"95","4.684537736485658","-0.37438024030420913","3.8371209951586343","-3.1397673649256825","-0.2281899534174399","11.23311416323309"
"96","5.857826111324758","-0.37438024030420913","3.922633790251568","-3.6536277474886396","-0.21395836768296622","11.052188534503271"
"97","4.461834809139085","-0.37438024030420913","3.410787458167899","-3.2401368248384874","-0.12046015127199744","11.140237962756357"
"98","5.844488493677956","-0.37438024030420913","2.9936725405013034","-3.8368195127391296","-0.11751730430156115","10.972983058383097"
"99","4.921502694572612","-0.37438024030420913","2.9983057774092754","-3.463126165149688","-0.11633460427716379","11.379294391940967"
"100","5.390719395164228","-0.37438024030420913","2.8941271526616994","-3.8382530600896865","-0.12125138397199592","11.075717189478006"
"101","4.6299467024651975","-0.37438024030420913","3.1344096828587156","-3.816130352028592","-0.19784134035964857","10.572275270797777"
"102","5.02126421631694","-0.37438024030420913","4.141832460070048","-3.962482872129093","-0.24809944524284025","9.927270622608319"
"103","4.940622407634583","-0.37438024030420913","3.724383572362121","-3.9895163225540955","-0.2802306259913489","8.298098079718859"
"104","4.929013336216235","-0.37438024030420913","1.5341987787697988","-3.9895727662748293","-0.06466758724301137","8.252126733255707"
"105","5.004659051227729","-0.37438024030420913","0.4362919826882905","-3.992103254842348","-0.04809222132719351","10.191856403890352"
"106","5.471537488161572","-0.37438024030420913","0.15328874760140646","-3.9905316510963407","0.023871118396423557","15.586887078167619"
"107","5.824461324605369","-0.37438024030420913","1.230130008587058","-3.856766838063285","-4.571634810464187E-4","18.65181612136246"
"108","6.505816345434413","-0.37438024030420913","2.2753894606810308","-3.7245803411821043","0.013189395314572463","20.987032689897013"
"109","5.393353968318311","-0.37438024030420913","3.1863640162641205","-3.7511434382075244","0.009450197031870704","15.173234352602446"
"110","3.546363303328887","-0.37438024030420913","4.442913942961154","-3.8282153889396575","0.01417669096323534","16.83553540680081"
"111","2.9096317643970906","-0.37438024030420913","4.3351273533473265","-4.003127074502336","0.053951476000768134","14.713033884924771"
"112","3.580702315688185","-0.37438024030420913","3.225304705124251","-4.12218075933148","0.009413709213081772","11.435664971042366"
"113","2.9206294998605853","-0.37438024030420913","1.5574650478148653","-4.250582126863909","-0.007109385880662515","12.002121133746599"
"114","2.9914348167904206","-0.37438024030420913","1.9509130146949565","-4.246016407837785","-0.04683063024436545","11.862265919499796"
"115","2.4441969039812155","-0.37438024030420913","1.812340239526976","-4.190388532030237","-0.1956139688608739","9.790151291713213"
"116","2.935749997699821","-0.37438024030420913","0.9760494869207461","-4.228801806953729","-0.1602427465082936","11.777990226641982"
"117","2.0798273185923204","-0.37438024030420913","1.6957757414429624","-4.4185936205633","-0.2742330194711535","11.193840738417787"
"118","2.706066922872513","-0.37438024030420913","1.8175715340959306","-4.361915191756032","-0.4621636861999945","13.860397563048645"
"119","2.6861906703795393","-0.37438024030420913","2.52790099142363","-4.395056274527969","-0.5737290471737267","12.902566641516376"
"120","2.6277740003167214","-0.37438024030420913","2.1018049390258473","-4.385226829625565","-0.639327232215546","11.780688887089388"
"121","2.735522499173408","-0.37438024030420913","1.971610768669384","-4.267218400566739","1.327555841138346","13.599882325311627"
"122","2.7350785653669347","-0.37438024030420913","2.0741492164756856","-4.489291188720751","4.652761317424457","13.587278111708118"
"123","2.6102965403396503","-0.37438024030420913","1.7878062415366736","-4.737254128413591","6.749270533099792","14.297042866527445"
"124","2.722375918953696","-0.37438024030420913","1.4757221519935708","-4.773879020245543","12.839958961208993","14.115780397083189"
"125","2.679561924186652","-0.37438024030420913","1.2252874485588579","-4.764008525590858","14.262412627235344","14.420019086107908"
"126","2.7705587622409436","-0.37438024030420913","2.3090148573429747","-4.793959497394756","10.540752953785924","13.971240198469642"
"127","2.771831444721386","-0.37438024030420913","1.665909721210169","-4.787257155235147","6.460155229782288","14.089343508771217"
"128","2.703955013392935","-0.37438024030420913","1.5425916294105868","-4.85611294470748","2.2061884464013817","14.130934373486532"
"129","2.681632956311684","-0.37438024030420913","1.9671635055030159","-4.876719366865118","1.0459408719756682","14.400345225056553"
"130","2.6588275167795157","-0.37438024030420913","1.974558848899229","-4.983113410994085","2.731013723288094","14.133179158267476"
"131","2.6433617732658643","-0.37438024030420913","1.9674969573822554","-4.865943495177552","1.8258021389569785","13.345161972665302"
"132","2.594877332735336","-0.37438024030420913","1.9791970455053656","-4.8579838808128395","1.7650365870985494","14.896248395233675"
"133","2.7179722705392155","-0.37438024030420913","1.9424166701159902","-4.849199680253038","2.964341301913171","13.099312948134536"
"134","2.765605665758106","-0.46083301270057986","1.9490509884665734","-4.850775430287438","2.599303989292984","13.015910912780077"
"135","2.7563744328536433","-0.3363826147598218","2.0947845377203707","-4.836201085769633","2.1165070204159524","12.964367097858535"
"136","2.7073958767946866","-0.46601836647997125","1.4612915454839737","-5.029403491713712","3.0231716480651096","13.124633035670653"
"137","2.602012488108771","-0.19173884181178238","2.4144255719880747","-5.392347371366369","2.603463607734817","13.15037792221171"
"138","2.540395418970539","0.5586077120292149","3.233780903816318","-5.175644566404471","2.5856622531910056","14.800095868376516"
"139","2.563845318248531","1.3104483705037417","4.412887372253354","-5.279894497635819","1.2508051658725035","14.028833748642153"
"140","2.585213615413424","2.2665036842861777","2.9501406240703467","-5.129430810721687","0.6503277829003484","12.738191485169848"
"141","2.681710940942983","2.383560794249361","3.448758234972571","-5.1823600089789235","0.7614780686752968","13.645259392740979"
"142","2.6139784110701982","1.0053980614277314","4.115358088061597","-5.399653620451434","0.7916254484504993","14.917079871937585"
"143","2.608430598806722","1.0828245818662512","4.700279590863078","-5.1604511733539145","0.09378620992842933","18.608537130874776"
"144","2.4552480252976796","-0.01126162961655668","5.147311612593055","-5.064320341673963","0.63014162848315","15.822825150215877"
"145","2.529235358896725","-0.11314228779400319","5.765692546347221","-5.36581396784763","0.36216975742317836","11.740670433565874"
"146","2.4873128944311222","-0.11632367017256089","4.0792774156826415","-4.80133095430656","0.4161882001721932","11.335688824946168"
"147","2.5777432078360687","-0.3470998525940462","3.964949496002252","-5.016040890765333","0.5335315415219941","12.144697820847068"
"148","2.5808530682643633","-0.26753198068810735","3.9518015699785094","-4.971828049917551","0.460162043711288","11.957838470350577"
"149","2.710604647363898","-0.3803812192922198","3.793970816604593","-4.880102088717831","0.5309566693133506","12.965171134304011"
"150","2.581795531619839","-0.1543266994444424","3.6758866483637287","-4.541034808165746","0.5234445653726844","12.055306486274437"
"151","2.542510005318683","0.2323345141974611","3.982962402799455","-4.601131044442345","0.5218668157476709","11.904780765557554"
"152","2.6891104895801656","0.3657314832285895","3.427243739173527","-4.869826003160006","0.5969359503836974","11.965601858346696"
"153","2.642801145270513","0.06624923640082833","3.3560874167045482","-4.936835729133158","0.5863710433683837","12.720479822683751"
"154","2.6275030208229424","0.49599634736716064","2.93721695407398","-4.943465390941866","0.5940737335380756","12.428675807585527"
"155","2.639871316202033","-0.1530910346607949","2.8143342850196387","-4.961813838747125","0.5912379630691953","13.798851429681417"
"156","2.6282363169743497","0.14540406964716984","2.8078560524602096","-4.886459315549044","0.5800358912934876","13.74994041323891"
"157","2.6091993562435465","0.17801181080267306","2.892607377537251","-4.95576718131","0.5342508478518313","12.908534369299446"
"158","2.5824115512063948","0.24344363002260255","2.8970855716402997","-5.113225429349334","0.5822021902433185","13.008802861477214"
"159","2.3792281830656354","0.5014604582445125","2.8652531612790546","-5.125814793223048","0.5047252153749475","13.235563009802116"
"160","2.236565921531783","0.9479940259846715","2.7982028168379607","-5.15157153253804","0.5160651823246407","13.34803981629448"
"161","2.1824327921603444","2.177501272102583","2.6241588055728577","-5.183439328462083","0.5242565186441738","13.076173758890427"
"162","2.162436115973285","2.7805730536075437","2.4333309572427266","-5.214086513870353","0.6808139575159865","12.958824462590226"
"163","1.8978465991871856","1.4622373092260132","2.1658133900086574","-5.295801179096574","1.047194667665475","13.220208531318931"
"164","2.1169568503525973","1.8560006923614074","2.255213237846688","-5.212130411776681","0.4516911212567253","13.507166523097272"
"165","1.2641353206525414","1.9639611972152635","2.1638752288294985","-5.226142470282932","0.4497220558048214","13.36923807037589"
"166","1.1081889557923903","1.3549539143603753","2.366758662542827","-5.207170282668466","0.09785994947549577","13.22174743053329"
"167","1.0642572575158549","1.7145349726372354","2.0732650077190318","-5.182815634770332","-0.4232956083982147","13.032624759197477"
"168","1.4961416586387923","1.5723033100455543","2.2177922437184","-5.168325686424855","-0.4623374236460909","12.755230503234097"
"169","1.4683499574840462","2.19966363272062","2.250228922860348","-5.169763588665927","-0.5344684937078017","12.97808370624982"
"170","1.2442105487914288","1.356362698404155","2.1121780005113266","-5.185892607740089","-0.6047440044379093","13.12247285758275"
"171","1.3329646639069817","0.9952818245881139","2.005461075544024","-5.186651254500841","-0.45856652077034793","12.973792866423949"
"172","1.2833954739756712","1.2730826687315373","1.983106846590988","-5.209775567878681","-0.3330544887762285","12.75339759568065"
"173","1.2429046407617248","1.7116712731312196","1.94786216266994","-5.195865360520282","-0.45957951194919466","12.795660466436571"
"174","1.2770937640106954","1.7953333048894533","1.9115714911252164","-5.202086894355534","-0.21213258384144024","12.781538375419581"
"175","1.2496669314422446","2.2810943081530124","2.0041117765449084","-5.228570501163928","-0.37687481302846526","12.839379120379157"
"176","1.250036074725379","2.151641371582776","2.070005866980559","-5.220169294763689","-0.48698536495527134","12.84341670749587"
"177","1.250980580685225","2.3516335535748114","2.0508835179591","-5.237245774619281","-0.5052380560542293","12.861484547287205"
"178","1.250706809870222","2.4621894067920995","1.9450879190799464","-5.1770926616967445","-0.35720860790947184","12.926051709114663"
"179","1.2502600300906466","2.8037983695324504","1.9492584005310079","-5.180607945305148","-0.29337705894475496","12.779317493028204"
"180","1.2535086341453547","3.3120779226860293","2.0029768749211696","-5.104899213867999","-0.2995192056220799","12.840742541795926"
"181","1.2522999674121722","3.9739642268835653","1.8548182078448503","-5.113949112809742","-0.3503317503747333","12.536167519783671"
"182","1.230258029723108","3.173564673987885","1.9133210574165178","-5.099501621142328","-0.4203032157168758","12.536071854370327"
"183","1.3091092390970198","1.6648373124089262","1.8899310650505958","-5.132639496722066","-0.402053230541876","12.50695699432874"
"184","1.275556208190326","1.5205550660557439","1.8926294148949667","-5.128275083157643","-0.40059921340715976","12.28989051941463"
"185","1.3468743399361816","1.0305454226099016","1.8614840213930162","-5.129478350424011","-0.3868321630149377","12.396675536543688"
"186","1.2723362780134353","0.4916996752877679","1.8619771705195485","-5.136713957381784","-0.38549823369840736","12.28237753526201"
"187","1.1838486727645756","2.468129096097972","1.8540311950210144","-5.136713957381784","-0.4018609433055538","12.725736149752706"
"188","1.0487125817213672","1.0771167831822341","1.9605922667837943","-5.148618882045413","-0.4038212073661863","14.145210637167153"
"189","1.0478067516133418","3.822140108527194","1.8056041280918445","-4.9458476956679185","-0.3761350564581767","12.866358598741241"
"190","1.0456530278834157","2.142893842497515","1.8589767909602408","-3.8263587968717543","-0.37901576457141745","11.80583937989211"
"191","0.9307135913793378","2.140286439236428","2.0261159243072266","-0.5726242243925129","-0.3778267375985989","11.402238443363803"
"192","1.1921699354545272","2.0644685414179733","1.94812293514882","3.478613148632471","-0.38697950127369424","12.472006207716664"
"193","1.5863893068479678","1.9784439984604516","2.049785562063923","1.470819205904215","-0.3177005443730324","12.778333520082143"
"194","2.6961361698441944","2.2533834005130546","2.1057804424515423","-3.9487090381406733","0.7001359268246274","12.026056900179345"
"195","2.337024541767585","2.314871577957171","1.9681954481505295","-5.890333767741846","1.8931645695119779","11.861035293939478"
"196","2.8002940186747667","2.6294183819296704","1.9980740594825384","-7.581748769935907","1.437800590677767","11.814357388182062"
"197","1.390777164040148","2.7025262055121484","2.0804404320065757","-6.868920352120168","-0.3984761128203334","12.13236310828822"
"198","-1.568501072001873","1.7526342048615176","2.0753681960994577","-5.922480068302901","-2.1756419916004566","11.819767559023719"
"199","-1.903629073338003","1.7637131351463222","2.0850133773195476","-5.362839541839472","-2.5153112559172675","11.658667242630454"
"200","-1.2904524850294705","1.5861923543955896","1.956419630140151","-5.423154237824798","-2.4647482767353615","11.07722870915492"
"201","-0.9569153343675708","1.6571059637318866","1.9739576362059583","-5.992531187664441","-2.68668701300152","11.058942807850752"
"202","-0.8946176481086914","1.4198274061276432","1.9757032082997816","-6.700152666031974","-1.8379137679284716","11.548927205789168"
"203","-0.7163331150473445","1.1518023376159663","2.202486719138603","-7.251271217641971","-2.036139255256756","11.779874511440958"
"204","-0.9503158847785826","1.4433614187444102","2.021459014038832","-6.852216157428431","-2.598022083523751","11.978102450481684"
"205","-0.6424492169359712","1.7638154458698947","2.3328866411040794","-6.6567651895909385","-2.4851165566439795","11.846067474566466"
"206","-0.44067275357057356","1.2866076979567171","2.2839124329038922","-6.539709690356216","-2.5706731114731296","12.017747697290188"
"207","-0.6231826610170988","2.440116060359173","2.1980620281598617","-8.0724855906442","-2.290602062472408","11.6598990432939"
"208","0.22521599581693386","2.1520691848787785","2.28884419876836","-6.956651324663927","-1.6136860658931504","11.528350373930168"
"209","-0.729476725796074","2.9344079533234395","2.3794571174893067","-7.614577949751639","-2.0824386383557725","11.463803143835591"
"210","-0.2963934150998772","2.54463484520605","2.2324387740742107","-7.168740827880611","-2.0158303162801534","11.348304657674785"
"211","-0.007502665418947778","2.4465959687150876","2.3250908299307635","-7.159537980705054","-2.2306933198046535","11.455968281471849"
"212","-0.011303430991336594","2.1868451163145757","2.3360468354825343","-7.1736262782423195","-2.2192503486479462","11.816984211193642"
"213","0.19118706557912626","2.17652062459401","2.252836368410841","-7.2770863678027515","-2.2891020121433847","12.087131242675339"
"214","-0.25076042426174716","2.2364663487364838","2.3246876731815695","-6.809173534751698","-2.2719188736326306","11.295391593790042"
"215","-0.3754815131361009","2.421421019501902","2.2912012339777155","-6.805156646615618","-2.1789367268043556","11.938693602664275"
"216","-0.4813170777413259","2.603621635601596","2.294279954752326","-6.813480270374241","-2.0589680095265432","11.559172664409676"
"217","0.047859151511185284","2.400103226340411","2.422844643974729","-6.771075108877718","-1.9732568437065483","12.18405246773035"
"218","-0.03196329596716153","2.319412447035765","2.3697767146027555","-6.7159190668582305","-2.2251097372473865","12.629395975960456"
"219","0.47359385603208376","2.4373225357529074","2.391462466760774","-6.663024206752899","-2.259882213971601","11.959952004962634"
"220","0.1753277456174969","2.3419155494877426","2.434731119362118","-6.833799856819546","-2.2959602286555754","12.286476902422507"
"221","0.38313657598550316","2.3839187025021746","2.454811910210717","-6.84610977720713","-2.2907107654551107","12.341466968338597"
"222","0.42892106232437366","2.4693268995111426","2.456829963061095","-6.9158189963287455","-2.1670185367665526","12.28712899713719"
"223","0.3766392192562013","3.587291230128833","2.4535804314583696","-6.9036118026912","-2.02061961404169","11.964308915661432"
"224","0.1039396832049324","5.106618473778988","2.4703594323535385","-7.058059472281253","-2.0622955853424667","12.182761199705487"
"225","0.8205494381962956","5.538328541622949","2.4420691470867024","-7.097943163356288","-1.8403317857397594","12.403520684952412"
"226","0.9601486059089431","5.948189598312751","2.4170969727557794","-6.333176867431502","-1.7436529394777183","12.719231545280397"
"227","0.6544141513925967","5.639387322771641","2.4376808248247768","-4.644227600716793","-1.698569764861145","12.44853710915716"
"228","0.868592638816863","5.338409938424705","2.4819287619705093","-0.48381525925969404","-2.2903799389866206","12.338395127510685"
"229","0.776373760468601","6.116702070404232","2.634548237991316","0.9366771977367732","-2.316484031220738","12.379484331279977"
"230","0.7109852426061617","6.459774083948528","3.282665600733657","3.73972306818232","-2.5159688363791575","12.47208336194647"
"231","1.1048620472894957","5.801982055246751","2.6984745475676823","4.604137631577774","-2.1325453932737775","12.589000461190995"
"232","0.8899413552556603","5.936300610193542","3.590663764375456","6.641681157334151","-2.322476967340593","12.702581010271182"
"233","1.2197899257251397","6.598292637873236","5.113668096608173","5.420443237116447","-2.1642070631229187","12.771170128815891"
"234","0.8491486299342003","6.208289947056959","2.048522384595621","2.8893489813300106","-2.449586823255122","13.157427392554318"
"235","0.8816483831028582","7.135659757152484","1.9010060008012144","2.5245670942504583","-2.703823490871594","12.936083558170658"
"236","0.8719687697982873","7.082818154633313","0.6461263711972475","0.3912576754175175","-2.807398932871439","12.699666549268619"
"237","0.8473872181881358","7.013292279759445","0.9346196810505444","0.09962140075162894","-2.884261831854772","12.430568020145277"
"238","0.6170575027452568","6.742426286436549","1.0661180203470229","1.0946470375769577","-2.628195514983563","12.22750860797559"
"239","1.184749541323369","6.93921420747172","0.06807954004670196","0.8694084603386172","-2.7583655842047192","12.188586292048107"
"240","0.048114784730912845","6.3946233058797235","1.319469667928856","1.7468174066906992","-1.9611574991965803","12.8346774022972"
"241","0.5419121377654234","6.376056657598951","1.0641470811046672","0.986367995033173","-0.6496345271953083","13.184536023343334"
"242","2.0727215118519986","6.533095303131244","1.3517045928716298","0.3755279295606488","0.7919764904514838","13.568285651640581"
"243","3.4472029228253898","5.571653916860332","0.7891969894132557","3.9500439020549787","1.4312015232151327","13.39402775303957"
"244","3.934851059147276","5.462018326410186","0.7964747761370387","2.3971250736493452","2.5553263283646404","13.556407447976481"
"245","5.418094497395504","5.1716035716091655","0.6455426048480216","2.947247799516067","1.5685599762901896","13.5566639246989"
"246","5.97948975648842","5.283263051124937","0.5067721848445044","2.3526222727134964","2.412850373480307","13.392069621150451"
"247","8.045944746029276","5.288170207336386","0.4660781064974192","3.5786842358263966","4.7456357222328815","13.520283981910698"
"248","5.3298670687044485","5.321102336837924","0.5413883148516206","3.2951728210992894","3.74370996792897","13.53133575883096"
"249","4.18445400948033","5.333967652443946","0.5869209165743962","4.059952720876531","1.6428769205980587","13.105331892892604"
"250","3.930573294998555","5.307934888549621","0.5327325653843537","3.6878484046856737","1.6438266678574995","14.213630070735116"
"251","3.6503052257909037","5.043870796330787","0.6278473205512548","4.049875012734876","1.359785019173251","13.971104703328177"
"252","3.524084812185747","5.093701079148948","0.6423783119295591","4.233402490577219","1.4683110023296595","13.818952650596245"
"253","2.9840002856878294","4.947519158684294","0.5343769304313234","4.079871987716621","2.470295990153169","14.149509773536126"
"254","4.036142098757061","4.991844790181026","0.7850688882850629","3.6774612793822303","2.149368220598752","13.923354871418892"
"255","3.542875850379113","5.001455262463936","1.0752451671886096","3.1641153785928684","2.07490018553982","12.759294273053413"
"256","4.392325867585079","5.047396001765659","1.8541782835435285","2.195737820155768","1.8836082067702729","12.759294273053413"
"257","4.954320121728317","5.051330094339388","2.074689245358264","2.195737820155768","1.3966871853855372","11.140978291876772"
"258","4.003073308386404","4.963996787743914","1.8373389964795814","2.2092404827932057","1.3712695767740744","13.263314024877296"
"259","4.911430772110542","5.0678297071003655","1.796588071494462","1.8926782463997602","1.4850719914273172","15.253641365740412"
"260","4.512236831198751","5.067660544293175","1.8177183493539593","1.6139504074605844","1.207556711519649","17.205126619048343"
"261","4.386176031743287","5.128675083364369","1.9015502208671797","1.6509524050776703","1.2231905194396615","15.430381890336344"
"262","4.749207083559547","5.492051744306528","2.117483573097816","2.309988211559865","0.15893736330039238","14.081186089316025"
